reading_id,equipment_id,site_id,date_key,timestamp,vibration_g,temperature_c,pressure_psi,hours_operated,load_tonnes,fuel_consumption_lph
39502,TRK043,KL03,20251103,2025-11-03 06:00:00,0.62,85.0,42.4,40936.9,239.3,215.3
39503,TRK043,KL03,20251104,2025-11-04 00:00:00,,147.4,47.5,40942.4,203.6,225.2
39504,TRK043,KL03,20251104,2025-11-04 06:00:00,1.96,72.1,43.2,40948.4,202.7,275.6
39505,TRK043,KL03,20251105,2025-11-05 00:00:00,2.26,85.9,48.8,40954.3,285.1,206.5
39506,TRK043,KL03,20251105,2025-11-05 06:00:00,1.1,80.9,37.0,40959.9,264.1,248.6
39507,TRK043,KL03,20251106,2025-11-06 00:00:00,2.26,84.4,38.2,40965.6,228.0,193.2
39508,TRK043,KL03,20251106,2025-11-06 06:00:00,1.96,84.9,51.9,40971.4,195.9,200.5
39509,TRK043,KL03,20251107,2025-11-07 00:00:00,1.46,71.6,40.8,40976.6,190.9,244.6
39510,TRK043,KL03,20251107,2025-11-07 06:00:00,0.69,66.0,53.9,40981.9,209.8,217.9
39511,TRK043,KL03,20251108,2025-11-08 00:00:00,0.72,85.8,39.1,40987.5,208.7,266.5
39512,TRK043,KL03,20251108,2025-11-08 06:00:00,0.53,94.8,37.7,40992.7,206.8,240.8
39513,TRK043,KL03,20251109,2025-11-09 00:00:00,1.09,69.6,43.0,40998.4,270.6,231.1
39514,TRK043,KL03,20251109,2025-11-09 06:00:00,2.06,87.3,51.3,41003.5,265.1,257.9
39515,TRK043,KL03,20251110,2025-11-10 00:00:00,1.83,,51.1,41009.3,289.3,233.5
39516,TRK043,KL03,20251110,2025-11-10 06:00:00,2.11,80.4,42.4,41015.3,187.1,257.3
39517,TRK043,KL03,20251111,2025-11-11 00:00:00,2.3,88.0,48.6,41021.1,216.4,237.4
39518,TRK043,KL03,20251111,2025-11-11 06:00:00,2.22,87.2,47.9,41026.5,206.4,266.3
39519,TRK043,KL03,20251112,2025-11-12 00:00:00,1.66,69.8,45.7,41032.2,239.0,229.2
39520,TRK043,KL03,20251112,2025-11-12 06:00:00,0.92,65.0,,41037.5,190.4,232.5
39521,TRK043,KL03,20251113,2025-11-13 00:00:00,1.13,86.2,43.2,41042.6,214.5,220.2
39522,TRK043,KL03,20251113,2025-11-13 06:00:00,1.97,83.8,,41047.7,181.9,226.7
39523,TRK043,KL03,20251114,2025-11-14 00:00:00,1.87,68.8,36.1,41053.0,184.2,205.1
39524,TRK043,KL03,20251114,2025-11-14 06:00:00,0.5,92.6,46.0,41058.7,280.7,275.7
39525,TRK043,KL03,20251115,2025-11-15 00:00:00,1.36,81.4,44.1,41064.4,245.8,183.2
39526,TRK043,KL03,20251115,2025-11-15 06:00:00,2.06,68.8,46.9,41069.7,265.0,196.4
39527,TRK043,KL03,20251116,2025-11-16 00:00:00,1.21,89.8,45.9,41075.6,261.8,272.0
39528,TRK043,KL03,20251116,2025-11-16 06:00:00,2.32,72.7,49.0,41081.4,252.2,276.6
39529,TRK043,KL03,20251124,2025-11-24 00:00:00,0.8,65.3,54.9,41086.8,214.4,270.5
39530,TRK043,KL03,20251124,2025-11-24 06:00:00,2.11,89.3,36.5,41092.4,197.0,197.3
39531,TRK043,KL03,20251125,2025-11-25 00:00:00,0.56,94.8,42.4,41098.2,262.4,241.6
39532,TRK043,KL03,20251125,2025-11-25 06:00:00,1.15,72.2,53.2,41103.7,240.5,246.5
39533,TRK043,KL03,20251126,2025-11-26 00:00:00,0.68,67.6,47.7,41109.4,218.8,272.2
39534,TRK043,KL03,20251126,2025-11-26 06:00:00,2.12,94.7,46.4,41115.3,193.5,220.6
39535,TRK043,KL03,20251127,2025-11-27 00:00:00,1.89,75.9,52.2,41121.2,275.2,265.4
39536,TRK043,KL03,20251127,2025-11-27 06:00:00,2.04,88.7,38.2,41127.1,289.0,222.0
39537,TRK043,KL03,20251128,2025-11-28 00:00:00,1.14,66.6,50.0,41132.8,253.5,222.8
39538,TRK043,KL03,20251128,2025-11-28 06:00:00,2.37,91.3,44.2,41137.8,211.8,235.1
39539,TRK043,KL03,20251129,2025-11-29 00:00:00,0.7,69.2,45.6,41142.9,271.2,188.6
39540,TRK043,KL03,20251129,2025-11-29 06:00:00,1.26,131.7,44.5,41148.4,231.0,248.3
39541,TRK043,KL03,20251130,2025-11-30 00:00:00,1.77,77.2,44.3,41153.4,203.6,225.4
39542,TRK043,KL03,20251130,2025-11-30 06:00:00,0.59,82.7,44.2,41158.5,282.4,244.5
39543,TRK043,KL03,20251201,2025-12-01 00:00:00,0.91,94.1,41.4,41163.6,273.6,198.7
39544,TRK043,KL03,20251201,2025-12-01 06:00:00,0.9,89.3,43.8,41169.0,221.6,265.9
39545,TRK043,KL03,20251202,2025-12-02 00:00:00,1.35,81.5,35.9,41174.4,215.1,211.0
39546,TRK043,KL03,20251202,2025-12-02 06:00:00,1.74,86.5,53.0,41180.1,213.6,206.3
39547,TRK043,KL03,20251203,2025-12-03 00:00:00,1.88,71.7,44.7,41185.9,272.5,181.0
39548,TRK043,KL03,20251203,2025-12-03 06:00:00,1.78,69.6,49.8,41191.2,205.6,248.4
39549,TRK043,KL03,20251204,2025-12-04 00:00:00,0.64,73.2,45.4,41196.6,191.6,239.3
39550,TRK043,KL03,20251204,2025-12-04 06:00:00,2.04,90.6,47.7,41202.3,234.2,237.0
39551,TRK043,KL03,20251205,2025-12-05 00:00:00,1.04,70.3,36.3,41207.7,275.5,214.1
39552,TRK043,KL03,20251205,2025-12-05 06:00:00,1.66,65.2,53.7,41212.7,255.7,215.6
39553,TRK043,KL03,20251206,2025-12-06 00:00:00,1.09,76.7,42.8,41217.9,212.8,231.3
39554,TRK043,KL03,20251206,2025-12-06 06:00:00,2.27,93.0,50.4,41223.5,274.6,273.0
39555,TRK043,KL03,20251207,2025-12-07 00:00:00,0.94,72.5,43.8,41228.8,287.6,262.5
39556,TRK043,KL03,20251207,2025-12-07 06:00:00,1.81,78.9,48.9,41234.6,235.4,183.1
39557,TRK043,KL03,20251215,2025-12-15 00:00:00,1.55,87.9,39.2,41240.3,254.8,218.4
39558,TRK043,KL03,20251215,2025-12-15 06:00:00,1.26,75.1,47.0,41246.2,232.7,269.8
39559,TRK043,KL03,20251216,2025-12-16 00:00:00,1.27,92.9,41.4,41251.5,286.2,223.7
39560,TRK043,KL03,20251216,2025-12-16 06:00:00,0.66,72.3,40.5,41256.8,258.3,210.0
39561,TRK043,KL03,20251217,2025-12-17 00:00:00,0.78,67.3,42.1,41262.6,252.9,184.9
39562,TRK043,KL03,20251217,2025-12-17 06:00:00,2.15,75.1,40.8,41268.0,267.4,248.3
39563,TRK043,KL03,20251218,2025-12-18 00:00:00,1.08,86.7,45.1,41273.4,284.9,180.9
39564,TRK043,KL03,20251218,2025-12-18 06:00:00,1.48,73.6,45.6,41278.9,200.6,247.3
39565,TRK043,KL03,20251219,2025-12-19 00:00:00,0.82,82.4,47.7,41284.4,287.9,200.4
39566,TRK043,KL03,20251219,2025-12-19 06:00:00,0.62,87.1,53.7,41289.4,245.3,208.8
39567,TRK043,KL03,20251220,2025-12-20 00:00:00,1.18,,39.5,41295.4,243.7,191.7
39568,TRK043,KL03,20251220,2025-12-20 06:00:00,1.93,86.5,44.9,41301.2,184.7,183.8
39569,TRK043,KL03,20251221,2025-12-21 00:00:00,0.74,69.9,40.2,41306.7,225.2,229.5
39570,TRK043,KL03,20251221,2025-12-21 06:00:00,1.28,78.2,35.5,41312.4,255.2,236.8
39571,TRK043,KL03,20251222,2025-12-22 00:00:00,1.48,89.4,52.8,41317.5,191.2,242.5
39572,TRK043,KL03,20251222,2025-12-22 06:00:00,1.33,73.3,44.1,41323.5,214.4,260.7
39573,TRK043,KL03,20251223,2025-12-23 00:00:00,0.99,143.2,42.8,41329.2,265.5,270.7
39574,TRK043,KL03,20251223,2025-12-23 06:00:00,1.5,75.7,46.7,41335.2,284.3,227.4
39575,TRK043,KL03,20251224,2025-12-24 00:00:00,1.64,93.7,38.8,41341.0,242.3,249.1
39576,TRK043,KL03,20251224,2025-12-24 06:00:00,0.52,,45.7,41346.2,273.8,232.9
39577,TRK043,KL03,20251225,2025-12-25 00:00:00,0.76,72.5,53.5,41351.8,265.6,198.3
39578,TRK043,KL03,20251225,2025-12-25 06:00:00,2.12,71.3,47.9,41357.0,196.6,270.7
39579,TRK043,KL03,20251226,2025-12-26 00:00:00,1.82,89.4,44.8,41362.6,212.7,213.0
39580,TRK043,KL03,20251226,2025-12-26 06:00:00,0.8,77.8,35.5,41368.5,235.4,272.3
39581,TRK043,KL03,20251227,2025-12-27 00:00:00,1.94,91.3,52.7,41373.8,238.0,229.8
39582,TRK043,KL03,20251227,2025-12-27 06:00:00,1.46,90.5,45.4,41379.6,226.4,245.4
39583,TRK043,KL03,20251228,2025-12-28 00:00:00,1.19,87.0,49.5,41385.6,286.4,241.0
39584,TRK043,KL03,20251228,2025-12-28 06:00:00,0.68,65.5,39.0,41391.2,218.0,257.3
39585,TRK044,CP04,20240101,2024-01-01 00:00:00,1.97,,45.0,35405.8,201.1,212.4
39586,TRK044,CP04,20240101,2024-01-01 06:00:00,2.3,81.9,46.1,35411.1,217.6,256.0
39587,TRK044,CP04,20240102,2024-01-02 00:00:00,1.76,72.3,39.8,35416.5,223.8,206.6
39588,TRK044,CP04,20240102,2024-01-02 06:00:00,,93.9,39.5,35421.6,197.6,190.9
39589,TRK044,CP04,20240103,2024-01-03 00:00:00,1.79,91.4,45.5,35427.1,184.1,212.8
39590,TRK044,CP04,20240103,2024-01-03 06:00:00,7.86,66.3,37.5,35432.5,196.4,230.1
39591,TRK044,CP04,20240104,2024-01-04 00:00:00,1.47,91.3,46.6,35437.6,207.6,206.1
39592,TRK044,CP04,20240104,2024-01-04 06:00:00,,72.8,38.6,35442.7,214.4,192.1
39593,TRK044,CP04,20240105,2024-01-05 00:00:00,0.58,66.7,46.8,35447.9,214.2,193.1
39594,TRK044,CP04,20240105,2024-01-05 06:00:00,0.74,,39.7,35453.4,196.3,190.7
39595,TRK044,CP04,20240106,2024-01-06 00:00:00,1.92,75.9,41.4,35458.5,210.8,219.0
39596,TRK044,CP04,20240106,2024-01-06 06:00:00,,81.3,43.7,35464.5,229.3,220.7
39597,TRK044,CP04,20240107,2024-01-07 00:00:00,2.32,77.7,41.4,35469.6,232.9,245.2
39598,TRK044,CP04,20240107,2024-01-07 06:00:00,0.73,84.8,48.3,35475.1,188.6,229.4
39599,TRK044,CP04,20240108,2024-01-08 00:00:00,0.77,65.6,51.2,35480.7,193.3,231.3
39600,TRK044,CP04,20240108,2024-01-08 06:00:00,1.13,65.5,53.6,35486.0,224.8,266.6
39601,TRK044,CP04,20240115,2024-01-15 00:00:00,1.71,83.6,52.1,35491.2,229.6,271.2
39602,TRK044,CP04,20240115,2024-01-15 06:00:00,1.5,93.7,43.1,35496.8,214.3,262.1
39603,TRK044,CP04,20240116,2024-01-16 00:00:00,0.81,74.2,47.1,35502.0,212.9,251.7
39604,TRK044,CP04,20240116,2024-01-16 06:00:00,1.68,91.0,42.6,35507.2,233.6,207.6
39605,TRK044,CP04,20240117,2024-01-17 00:00:00,1.37,91.7,48.4,35512.3,232.9,207.2
39606,TRK044,CP04,20240117,2024-01-17 06:00:00,0.84,73.8,52.1,35517.8,196.3,224.8
39607,TRK044,CP04,20240118,2024-01-18 00:00:00,1.95,67.2,51.7,35523.5,227.1,261.8
39608,TRK044,CP04,20240118,2024-01-18 06:00:00,,68.4,40.4,35529.0,192.6,258.1
39609,TRK044,CP04,20240119,2024-01-19 00:00:00,0.69,79.2,44.7,35534.2,185.1,255.5
39610,TRK044,CP04,20240119,2024-01-19 06:00:00,2.44,147.4,49.8,35540.0,195.6,220.8
39611,TRK044,CP04,20240120,2024-01-20 00:00:00,1.1,75.3,53.2,35545.0,211.8,262.3
39612,TRK044,CP04,20240120,2024-01-20 06:00:00,1.5,81.4,50.2,35550.2,194.3,185.7
39613,TRK044,CP04,20240121,2024-01-21 00:00:00,2.04,71.7,48.0,35555.7,225.1,209.8
39614,TRK044,CP04,20240121,2024-01-21 06:00:00,1.78,66.2,46.7,35561.0,199.5,196.1
39615,TRK044,CP04,20240122,2024-01-22 00:00:00,2.18,77.1,42.2,35566.8,240.0,186.2
39616,TRK044,CP04,20240122,2024-01-22 06:00:00,1.98,88.8,53.2,35571.9,222.9,226.8
39617,TRK044,CP04,20240129,2024-01-29 00:00:00,1.42,70.1,45.3,35577.7,221.7,194.6
39618,TRK044,CP04,20240129,2024-01-29 06:00:00,1.72,,42.4,35583.6,185.6,220.8
39619,TRK044,CP04,20240130,2024-01-30 00:00:00,0.72,75.1,42.7,35589.4,217.0,216.2
39620,TRK044,CP04,20240130,2024-01-30 06:00:00,2.0,81.2,42.0,35595.0,206.6,261.3
39621,TRK044,CP04,20240131,2024-01-31 00:00:00,1.93,69.6,42.8,35600.2,222.0,269.0
39622,TRK044,CP04,20240131,2024-01-31 06:00:00,1.71,75.9,45.2,35605.2,218.1,232.6
39623,TRK044,CP04,20240201,2024-02-01 00:00:00,2.5,92.6,49.2,35610.7,233.3,182.2
39624,TRK044,CP04,20240201,2024-02-01 06:00:00,2.26,66.9,43.2,35615.9,213.7,259.0
39625,TRK044,CP04,20240202,2024-02-02 00:00:00,2.46,,47.9,35621.0,235.5,226.3
39626,TRK044,CP04,20240202,2024-02-02 06:00:00,1.97,74.8,36.6,35626.3,205.3,252.4
39627,TRK044,CP04,20240203,2024-02-03 00:00:00,0.73,65.5,49.3,35631.8,181.4,185.5
39628,TRK044,CP04,20240203,2024-02-03 06:00:00,1.27,73.1,39.1,35636.9,206.0,206.3
39629,TRK044,CP04,20240204,2024-02-04 00:00:00,1.19,,,35642.8,186.2,263.2
39630,TRK044,CP04,20240204,2024-02-04 06:00:00,1.25,65.9,44.9,35647.8,231.1,254.1
39631,TRK044,CP04,20240205,2024-02-05 00:00:00,1.42,80.1,54.4,35653.4,207.7,247.1
39632,TRK044,CP04,20240205,2024-02-05 06:00:00,1.43,68.9,40.6,35659.4,204.6,210.7
39633,TRK044,CP04,20240212,2024-02-12 00:00:00,1.51,89.9,42.0,35664.8,214.4,255.0
39634,TRK044,CP04,20240212,2024-02-12 06:00:00,1.62,89.8,41.5,35670.7,197.8,262.0
39635,TRK044,CP04,20240213,2024-02-13 00:00:00,2.01,65.7,37.1,35676.7,197.9,275.9
39636,TRK044,CP04,20240213,2024-02-13 06:00:00,2.34,88.1,40.8,35682.6,218.4,252.5
39637,TRK044,CP04,20240214,2024-02-14 00:00:00,1.11,67.3,48.0,35687.8,207.6,192.3
39638,TRK044,CP04,20240214,2024-02-14 06:00:00,1.22,79.9,46.2,35693.4,238.1,215.9
39639,TRK044,CP04,20240215,2024-02-15 00:00:00,1.71,76.8,48.2,35698.5,185.7,268.7
39640,TRK044,CP04,20240215,2024-02-15 06:00:00,0.71,76.1,51.8,35703.5,208.1,197.0
39641,TRK044,CP04,20240216,2024-02-16 00:00:00,0.58,71.4,53.4,35708.7,190.7,257.8
39642,TRK044,CP04,20240216,2024-02-16 06:00:00,0.76,90.0,47.0,35714.5,193.7,268.6
39643,TRK044,CP04,20240217,2024-02-17 00:00:00,0.71,91.2,44.6,35720.2,206.6,265.5
39644,TRK044,CP04,20240217,2024-02-17 06:00:00,0.66,73.7,42.5,35725.4,233.7,215.6
39645,TRK044,CP04,20240218,2024-02-18 00:00:00,0.66,67.6,50.5,35730.6,194.9,258.9
39646,TRK044,CP04,20240218,2024-02-18 06:00:00,2.2,70.4,48.4,35736.1,196.2,265.2
39647,TRK044,CP04,20240219,2024-02-19 00:00:00,0.5,75.5,54.0,35742.1,191.8,260.2
39648,TRK044,CP04,20240219,2024-02-19 06:00:00,1.62,85.9,36.5,35747.4,199.8,199.1
39649,TRK044,CP04,20240226,2024-02-26 00:00:00,2.1,85.7,53.1,35753.3,204.9,246.5
39650,TRK044,CP04,20240226,2024-02-26 06:00:00,0.69,82.0,45.4,35759.2,189.9,217.6
39651,TRK044,CP04,20240227,2024-02-27 00:00:00,2.19,66.6,42.0,35765.1,185.6,233.9
39652,TRK044,CP04,20240227,2024-02-27 06:00:00,0.99,77.1,44.3,35770.5,223.4,206.1
39653,TRK044,CP04,20240228,2024-02-28 00:00:00,1.3,68.9,38.1,35776.3,228.3,248.0
39654,TRK044,CP04,20240228,2024-02-28 06:00:00,2.19,90.9,37.9,35782.2,195.9,201.0
39655,TRK044,CP04,20240229,2024-02-29 00:00:00,0.62,,36.0,35787.8,188.0,226.5
39656,TRK044,CP04,20240229,2024-02-29 06:00:00,0.94,89.8,53.1,35793.4,227.7,247.7
39657,TRK044,CP04,20240301,2024-03-01 00:00:00,1.18,72.7,47.6,35798.7,185.7,221.8
39658,TRK044,CP04,20240301,2024-03-01 06:00:00,1.86,70.0,41.5,35804.4,199.0,255.0
39659,TRK044,CP04,20240302,2024-03-02 00:00:00,0.85,92.2,41.2,35810.2,235.7,210.3
39660,TRK044,CP04,20240302,2024-03-02 06:00:00,0.5,83.1,37.4,35816.1,190.5,277.2
39661,TRK044,CP04,20240303,2024-03-03 00:00:00,0.54,81.1,40.9,35821.2,229.6,262.3
39662,TRK044,CP04,20240303,2024-03-03 06:00:00,2.2,,53.1,35826.8,190.7,186.8
39663,TRK044,CP04,20240304,2024-03-04 00:00:00,1.33,67.1,45.4,35832.1,212.1,205.8
39664,TRK044,CP04,20240304,2024-03-04 06:00:00,0.73,67.1,48.3,35837.5,235.3,257.1
39665,TRK044,CP04,20240311,2024-03-11 00:00:00,1.07,82.8,51.0,35843.1,218.5,223.8
39666,TRK044,CP04,20240311,2024-03-11 06:00:00,2.14,70.3,49.6,35849.1,196.7,229.7
39667,TRK044,CP04,20240312,2024-03-12 00:00:00,0.72,81.4,51.7,35854.5,219.6,248.3
39668,TRK044,CP04,20240312,2024-03-12 06:00:00,1.67,78.9,45.0,35860.0,181.7,230.2
39669,TRK044,CP04,20240313,2024-03-13 00:00:00,1.8,80.0,40.1,35865.4,229.6,221.3
39670,TRK044,CP04,20240313,2024-03-13 06:00:00,2.23,68.4,40.8,35871.4,213.6,190.2
39671,TRK044,CP04,20240314,2024-03-14 00:00:00,2.05,71.1,52.5,35876.9,197.4,221.5
39672,TRK044,CP04,20240314,2024-03-14 06:00:00,2.14,65.6,50.3,35882.1,218.1,254.6
39673,TRK044,CP04,20240315,2024-03-15 00:00:00,2.07,66.1,54.7,35887.2,203.4,257.2
39674,TRK044,CP04,20240315,2024-03-15 06:00:00,0.79,84.9,48.8,35893.2,235.3,243.4
39675,TRK044,CP04,20240316,2024-03-16 00:00:00,2.44,71.3,52.6,35898.6,211.9,249.3
39676,TRK044,CP04,20240316,2024-03-16 06:00:00,2.22,82.5,50.2,35904.0,230.7,219.1
39677,TRK044,CP04,20240317,2024-03-17 00:00:00,0.77,88.2,47.7,35909.4,222.5,200.6
39678,TRK044,CP04,20240317,2024-03-17 06:00:00,2.44,93.5,53.1,35915.1,231.2,181.5
39679,TRK044,CP04,20240318,2024-03-18 00:00:00,1.36,82.5,44.5,35920.6,237.6,243.9
39680,TRK044,CP04,20240318,2024-03-18 06:00:00,0.99,,48.0,35926.4,206.4,194.2
39681,TRK044,CP04,20240325,2024-03-25 00:00:00,1.86,66.3,53.0,35932.1,239.2,245.6
39682,TRK044,CP04,20240325,2024-03-25 06:00:00,2.27,93.9,53.2,35937.8,220.1,249.9
39683,TRK044,CP04,20240326,2024-03-26 00:00:00,1.53,78.5,44.8,35943.2,217.2,251.7
39684,TRK044,CP04,20240326,2024-03-26 06:00:00,1.45,78.4,40.9,35948.8,233.4,232.9
39685,TRK044,CP04,20240327,2024-03-27 00:00:00,0.53,67.4,53.6,35953.9,231.9,237.2
39686,TRK044,CP04,20240327,2024-03-27 06:00:00,1.72,94.3,49.3,35959.8,186.4,215.6
39687,TRK044,CP04,20240328,2024-03-28 00:00:00,1.39,87.4,36.0,35965.1,230.2,244.0
39688,TRK044,CP04,20240328,2024-03-28 06:00:00,1.03,74.9,53.9,35970.5,232.5,242.1
39689,TRK044,CP04,20240329,2024-03-29 00:00:00,1.52,80.0,41.8,35975.7,239.0,214.0
39690,TRK044,CP04,20240329,2024-03-29 06:00:00,0.99,87.3,46.6,35980.9,231.5,256.6
39691,TRK044,CP04,20240330,2024-03-30 00:00:00,2.08,72.6,50.8,35986.6,214.7,226.6
39692,TRK044,CP04,20240330,2024-03-30 06:00:00,1.23,82.3,42.1,35992.3,200.1,252.2
39693,TRK044,CP04,20240331,2024-03-31 00:00:00,0.95,84.6,50.2,35997.8,230.8,186.2
39694,TRK044,CP04,20240331,2024-03-31 06:00:00,2.06,67.2,40.7,36003.4,194.0,254.5
39695,TRK044,CP04,20240401,2024-04-01 00:00:00,1.59,69.9,38.5,36008.7,210.1,264.0
39696,TRK044,CP04,20240401,2024-04-01 06:00:00,1.43,78.7,46.2,36014.5,187.0,257.4
39697,TRK044,CP04,20240408,2024-04-08 00:00:00,1.07,91.9,47.5,36020.4,229.7,248.0
39698,TRK044,CP04,20240408,2024-04-08 06:00:00,1.2,91.6,45.1,36026.4,201.4,248.7
39699,TRK044,CP04,20240409,2024-04-09 00:00:00,1.47,76.9,46.9,36032.0,202.1,200.1
39700,TRK044,CP04,20240409,2024-04-09 06:00:00,0.56,71.7,35.9,36037.9,230.8,185.0
39701,TRK044,CP04,20240410,2024-04-10 00:00:00,2.38,92.1,38.6,36043.7,228.0,235.8
39702,TRK044,CP04,20240410,2024-04-10 06:00:00,1.18,70.3,36.3,36049.1,202.5,228.6
39703,TRK044,CP04,20240411,2024-04-11 00:00:00,2.45,73.5,48.2,36054.8,238.9,223.8
39704,TRK044,CP04,20240411,2024-04-11 06:00:00,1.17,83.1,48.0,36060.1,217.0,227.6
39705,TRK044,CP04,20240412,2024-04-12 00:00:00,1.12,71.4,40.6,36065.9,226.3,201.7
39706,TRK044,CP04,20240412,2024-04-12 06:00:00,0.88,74.1,45.0,36071.4,224.6,274.3
39707,TRK044,CP04,20240413,2024-04-13 00:00:00,1.96,65.7,40.9,36077.4,206.3,267.2
39708,TRK044,CP04,20240413,2024-04-13 06:00:00,1.34,69.2,52.4,36082.4,184.5,223.4
39709,TRK044,CP04,20240414,2024-04-14 00:00:00,1.6,94.6,51.6,36087.7,203.6,197.5
39710,TRK044,CP04,20240414,2024-04-14 06:00:00,1.36,92.6,39.0,36093.1,233.5,273.2
39711,TRK044,CP04,20240415,2024-04-15 00:00:00,0.77,81.3,43.3,36098.3,214.5,204.2
39712,TRK044,CP04,20240415,2024-04-15 06:00:00,1.9,87.2,35.3,36103.4,186.5,227.3
39713,TRK044,CP04,20240422,2024-04-22 00:00:00,0.83,83.0,35.2,36108.9,219.3,195.2
39714,TRK044,CP04,20240422,2024-04-22 06:00:00,1.38,69.3,46.9,36114.6,237.3,246.5
39715,TRK044,CP04,20240423,2024-04-23 00:00:00,8.36,73.6,36.7,36120.4,199.9,264.9
39716,TRK044,CP04,20240423,2024-04-23 06:00:00,1.3,80.3,46.3,36125.6,232.9,201.7
39717,TRK044,CP04,20240424,2024-04-24 00:00:00,0.84,70.0,46.9,36131.3,217.3,204.2
39718,TRK044,CP04,20240424,2024-04-24 06:00:00,2.19,90.8,48.3,36136.9,205.2,266.8
39719,TRK044,CP04,20240425,2024-04-25 00:00:00,1.3,86.5,40.5,36142.2,230.3,183.0
39720,TRK044,CP04,20240425,2024-04-25 06:00:00,2.32,83.5,39.4,36148.1,221.0,267.7
39721,TRK044,CP04,20240426,2024-04-26 00:00:00,1.93,94.0,41.9,36153.7,218.1,250.2
39722,TRK044,CP04,20240426,2024-04-26 06:00:00,1.24,70.6,39.5,36158.8,201.1,180.5
39723,TRK044,CP04,20240427,2024-04-27 00:00:00,0.91,78.5,53.7,36163.9,226.1,278.1
39724,TRK044,CP04,20240427,2024-04-27 06:00:00,2.18,,43.0,36169.8,183.4,244.3
39725,TRK044,CP04,20240428,2024-04-28 00:00:00,1.33,88.8,53.0,36174.9,230.1,227.9
39726,TRK044,CP04,20240428,2024-04-28 06:00:00,1.48,78.4,45.7,36180.7,203.1,195.7
39727,TRK044,CP04,20240429,2024-04-29 00:00:00,1.61,78.7,41.6,36186.5,217.2,246.2
39728,TRK044,CP04,20240429,2024-04-29 06:00:00,1.08,92.4,48.4,36191.9,206.1,194.0
39729,TRK044,CP04,20240506,2024-05-06 00:00:00,0.93,68.6,40.2,36197.5,190.6,207.0
39730,TRK044,CP04,20240506,2024-05-06 06:00:00,2.19,75.9,44.3,36202.5,222.2,187.9
39731,TRK044,CP04,20240507,2024-05-07 00:00:00,2.37,87.1,46.4,36207.6,181.1,219.3
39732,TRK044,CP04,20240507,2024-05-07 06:00:00,1.17,83.9,35.5,36213.5,214.4,190.5
39733,TRK044,CP04,20240508,2024-05-08 00:00:00,1.7,76.0,42.0,36219.3,196.0,212.1
39734,TRK044,CP04,20240508,2024-05-08 06:00:00,0.82,86.4,40.5,36225.2,231.7,255.8
39735,TRK044,CP04,20240509,2024-05-09 00:00:00,1.31,74.7,39.1,36230.7,227.3,278.4
39736,TRK044,CP04,20240509,2024-05-09 06:00:00,1.46,90.2,37.5,36236.5,228.9,256.8
39737,TRK044,CP04,20240510,2024-05-10 00:00:00,0.98,93.8,36.1,36242.4,205.3,183.2
39738,TRK044,CP04,20240510,2024-05-10 06:00:00,1.66,69.4,53.4,36247.7,187.7,220.0
39739,TRK044,CP04,20240511,2024-05-11 00:00:00,1.43,93.0,51.0,36253.0,224.7,262.1
39740,TRK044,CP04,20240511,2024-05-11 06:00:00,1.45,72.5,46.5,36258.5,206.6,215.6
39741,TRK044,CP04,20240512,2024-05-12 00:00:00,0.95,88.6,47.1,36263.8,213.5,250.7
39742,TRK044,CP04,20240512,2024-05-12 06:00:00,1.63,76.6,45.8,36269.8,239.7,209.1
39743,TRK044,CP04,20240513,2024-05-13 00:00:00,0.76,70.3,39.0,36275.1,205.3,254.6
39744,TRK044,CP04,20240513,2024-05-13 06:00:00,1.39,92.1,51.9,36280.7,222.1,277.5
39745,TRK044,CP04,20240520,2024-05-20 00:00:00,1.52,92.2,50.4,36286.0,182.9,228.0
39746,TRK044,CP04,20240520,2024-05-20 06:00:00,0.52,68.6,54.7,36292.0,205.0,248.3
39747,TRK044,CP04,20240521,2024-05-21 00:00:00,1.01,76.5,54.7,36297.8,183.3,240.1
39748,TRK044,CP04,20240521,2024-05-21 06:00:00,2.46,80.0,42.7,36303.7,235.6,254.4
39749,TRK044,CP04,20240522,2024-05-22 00:00:00,0.89,71.8,47.2,36308.9,182.5,197.4
39750,TRK044,CP04,20240522,2024-05-22 06:00:00,2.36,92.8,54.5,36314.0,230.7,256.4
39751,TRK044,CP04,20240523,2024-05-23 00:00:00,1.3,82.0,50.2,36319.1,236.2,224.0
39752,TRK044,CP04,20240523,2024-05-23 06:00:00,2.21,148.2,38.7,36324.6,212.6,221.6
39753,TRK044,CP04,20240524,2024-05-24 00:00:00,1.17,82.3,36.5,36330.0,212.5,222.0
39754,TRK044,CP04,20240524,2024-05-24 06:00:00,0.99,77.4,37.5,36335.9,222.4,216.8
39755,TRK044,CP04,20240525,2024-05-25 00:00:00,1.43,79.4,40.5,36341.6,196.2,217.5
39756,TRK044,CP04,20240525,2024-05-25 06:00:00,1.23,79.1,49.1,36346.7,197.4,249.6
39757,TRK044,CP04,20240526,2024-05-26 00:00:00,1.02,73.4,,36351.7,199.9,251.7
39758,TRK044,CP04,20240526,2024-05-26 06:00:00,1.15,89.3,38.6,36356.8,192.1,210.8
39759,TRK044,CP04,20240527,2024-05-27 00:00:00,0.77,65.5,49.1,36361.8,197.9,234.2
39760,TRK044,CP04,20240527,2024-05-27 06:00:00,,74.1,45.1,36366.9,193.7,242.5
